cod_producto;nombre_producto;categoria_producto;subcategoria_producto;precio_unitario
PROD00818;CREMA HUMECTANTE SµBILA-VIT E VITÈ 50ML PIEL NORMAL- SECA;BELLEZA;CUIDADO FACIAL;529.5
PROD00819;CREMA 4 EN 1 VITÈ 50 ML MULTIBENEFICIOS D÷A Y NOCHE;BELLEZA;CUIDADO FACIAL;519.5
PROD00820;CREMA PONDS SENSITIVE MANZANILLA PIEL SENSIBLE ;BELLEZA;CUIDADO FACIAL;409.5
PROD00821;CREMA HUMECTANTE PONDS BIO HIDRATANTE ;BELLEZA;CUIDADO FACIAL;369.5
PROD00822;DESMAQUILLANTE OGUE AGUA MICELAR ROSTRO ;BELLEZA;CUIDADO FACIAL;475.65
PROD00823;DISCOS FACIALES DE ALGOD‡N JGB ;BELLEZA;CUIDADO FACIAL;269.5
PROD00824;JAB‡N ASEPXIA AZUFRE ;BELLEZA;CUIDADO FACIAL;439.5
PROD00825;JAB‡N ASEPXIA CARBON DETOX EFECTO PURIFICANTE BARRA ;BELLEZA;CUIDADO FACIAL;529.5
PROD00826;JAB‡N ASEPXIA EXFOLIANTE ;BELLEZA;CUIDADO FACIAL;439.5
PROD00827;JABON FORMULA FORTE ASEPXIA ;BELLEZA;CUIDADO FACIAL;419.5
PROD00828;MASCARILLA CETTUA FACIAL HIDRATANTE ;BELLEZA;CUIDADO FACIAL;369.5
PROD00829;MASCARILLA VITÈ FACIAL FRUTOS ROJOS CREMOSA ;BELLEZA;CUIDADO FACIAL;234.5
PROD00830;PAPEL CETTUA CONTROL BRILLO FACIAL ;BELLEZA;CUIDADO FACIAL;419.5
PROD00831;RUEDITAS DESMAQUILLADORAS POMYS ORIGINAL ;BELLEZA;CUIDADO FACIAL;342.65
PROD00832;RUEDITAS POMYS FACIALES ;BELLEZA;CUIDADO FACIAL;314.65
PROD00833;STICKER CETTUA CONTROL IMPERFECCIONES ;BELLEZA;CUIDADO FACIAL;419.5
PROD00834;TOALLITA BABAR÷A DESMAQUILLADORA ROSA MOSQUETA ;BELLEZA;CUIDADO FACIAL;569.5
PROD00835;TOALLITAS DESMAQUILLADORAS SUAVES BAYAS GOJI ANIAN ;BELLEZA;CUIDADO FACIAL;399.5
PROD00836;TOALLITAS DESMAQUILLADORAS SWEET DE KELSIA;BELLEZA;CUIDADO FACIAL;549.5
PROD00837;TOALLITAS HÈMEDAS DESMAQUILLADORAS POMYS PIEL NORMAL A SECA ;BELLEZA;CUIDADO FACIAL;524.65
PROD00838;TOALLITAS HÈMEDAS FAMILIA POMYS DESMAQUILLADOR MIXTA GRASA ;BELLEZA;CUIDADO FACIAL;524.65
PROD00839;TOALLITAS KLEENEX LIMPIEZA FACIAL 4 EN 1 ;BELLEZA;CUIDADO FACIAL;299.25
PROD00840;CREMA DEPILATORIA VEET PIEL SENSIBLE 50ML;BELLEZA;DEPILACI‡N;489.5
PROD00841;CUCHILLA DESECHABLE MUJER TRIPLE HOJA UBL ;BELLEZA;DEPILACI‡N;399.5
PROD00842;MµQUINA DE AFEITAR SCHICK EXµCTA DESECHABLE MUJER PAGUE 2 LLEVE 3;BELLEZA;DEPILACI‡N;319.5
PROD00843;MµQUINA DE AFEITAR SCHICK EXACTA DESECHABLE PAGUE 2 LLEVE 3;BELLEZA;DEPILACI‡N;359.5
PROD00844;MAQUINA PRESTOBARBA ULTRAGRIP PIVOT FOR WOMEN ;BELLEZA;DEPILACI‡N;519.5
PROD00845;MAQUINA SCHICK QUATTRO FOR WOMEN ;BELLEZA;DEPILACI‡N;524.65
PROD00846;XTREME 3 PIEL DELICADA;BELLEZA;DEPILACI‡N;349.65
PROD00847;ABLANDADOR LANDER CUT÷CULA;BELLEZA;MAQUILLAJE;102.5
PROD00848;CORRECTOR DE IMPERFECCIONES SµBILA VITÈ TONO 2 AVELLANA;BELLEZA;MAQUILLAJE;379.5
PROD00849;CORRECTOR LARGA DURACI‡N NATURAL VOGUE ;BELLEZA;MAQUILLAJE;258.65
PROD00850;CORRECTOR VOGUE LARGA DURACI‡N ARENA ;BELLEZA;MAQUILLAJE;258.65
PROD00851;CORRECTOR VOGUE LARGA DURACI‡N CASTA•O ;BELLEZA;MAQUILLAJE;258.65
PROD00852;DELINEADOR LIQUIDO VOGUE CAFê ;BELLEZA;MAQUILLAJE;258.65
PROD00853;DILUSOR MASGLO ESMALTE ;BELLEZA;MAQUILLAJE;216.65
PROD00854;ESMALTE ANGELICAL MASGLO ;BELLEZA;MAQUILLAJE;258.65
PROD00855;ESMALTE CA‡TICA SECADO RµPIDO MASGLO ;BELLEZA;MAQUILLAJE;258.65
PROD00856;ESMALTE COMPULSIVA SECADO RµPIDO MASGLO ;BELLEZA;MAQUILLAJE;258.65
PROD00857;ESMALTE CONTROLADORA SECADO RµPIDO MASGLO ;BELLEZA;MAQUILLAJE;258.65
PROD00858;ESMALTE FANTASTIC VERANO VOGUE ;BELLEZA;MAQUILLAJE;154.5
PROD00859;ESMALTE GEL VICTORIA VOGUE ;BELLEZA;MAQUILLAJE;369.5
PROD00860;ESMALTE GEL VOGUERA VOGUE ;BELLEZA;MAQUILLAJE;369.5
PROD00861;ESMALTE INCLUSIVA MASGLO ;BELLEZA;MAQUILLAJE;258.65
PROD00862;ESMALTE JOLIE DE VOGUE NAILS BABY ROSE ;BELLEZA;MAQUILLAJE;229.5
PROD00863;ESMALTE JOLIE DE VOGUE NAILS CELEBRITY ;BELLEZA;MAQUILLAJE;229.5
PROD00864;ESMALTE JOLIE DE VOGUE NAILS CRYSTAL ;BELLEZA;MAQUILLAJE;229.5
PROD00865;ESMALTE JOLIE DE VOGUE NAILS IBIZA ;BELLEZA;MAQUILLAJE;229.5
PROD00866;ESMALTE JOLIE DE VOGUE NAILS MOKA ;BELLEZA;MAQUILLAJE;229.5
PROD00867;ESMALTE JOLIE DE VOGUE NAILS PARISIENNE ;BELLEZA;MAQUILLAJE;229.5
PROD00868;ESMALTE JOLIE DE VOGUE NAILS TOP MODEL ;BELLEZA;MAQUILLAJE;229.5
PROD00869;ESMALTE JOLIE DE VOGUE UNA UMBRELLA ;BELLEZA;MAQUILLAJE;229.5
PROD00870;ESMALTE LANDER FASHION COLORS TONO 01 ;BELLEZA;MAQUILLAJE;269.5
PROD00871;ESMALTE LANDER FASHION COLORS TONO 03 ;BELLEZA;MAQUILLAJE;269.5
PROD00872;ESMALTE LANDER FASHION COLORS TONO 04 ;BELLEZA;MAQUILLAJE;269.5
PROD00873;ESMALTE LANDER FASHION COLORS TONO 05 ;BELLEZA;MAQUILLAJE;269.5
PROD00874;ESMALTE LANDER FASHION COLORS TONO 06 ;BELLEZA;MAQUILLAJE;269.5
PROD00875;ESMALTE LANDER FASHION COLORS TONO 07 ;BELLEZA;MAQUILLAJE;269.5
PROD00876;ESMALTE LANDER FASHION COLORS TONO 09 ;BELLEZA;MAQUILLAJE;269.5
PROD00877;ESMALTE LANDER FASHION COLORS TONO 11 ;BELLEZA;MAQUILLAJE;269.5
PROD00878;ESMALTE LANDER FASHION COLORS TONO 12 ;BELLEZA;MAQUILLAJE;269.5
PROD00879;ESMALTE LANDER FASHION COLORS TONO 14 ;BELLEZA;MAQUILLAJE;269.5
PROD00880;ESMALTE LANDER FASHION COLORS TONO 16 ;BELLEZA;MAQUILLAJE;269.5
PROD00881;ESMALTE LANDER FASHION COLORS TONO 17 ;BELLEZA;MAQUILLAJE;269.5
PROD00882;ESMALTE LANDER FASHION COLORS TONO 18 ;BELLEZA;MAQUILLAJE;269.5
PROD00883;ESMALTE LANDER FASHION COLORS TONO 19 ;BELLEZA;MAQUILLAJE;269.5
PROD00884;ESMALTE LANDER FASHION COLORS TONO 21 ;BELLEZA;MAQUILLAJE;269.5
PROD00885;ESMALTE LANDER FASHION COLORS TONO 23 ;BELLEZA;MAQUILLAJE;269.5
PROD00886;ESMALTE LANDER FASHION COLORS TONO 25 ;BELLEZA;MAQUILLAJE;269.5
PROD00887;ESMALTE LANDER FASHION COLORS TONO 26 ;BELLEZA;MAQUILLAJE;269.5
PROD00888;ESMALTE LANDER FASHION COLORS TONO 27 ;BELLEZA;MAQUILLAJE;269.5
PROD00889;ESMALTE LANDER FASHION COLORS TONO 28 ;BELLEZA;MAQUILLAJE;269.5
PROD00890;ESMALTE LANDER FASHION COLORS TONO 29 ;BELLEZA;MAQUILLAJE;269.5
PROD00891;ESMALTE LANDER FASHION COLORS TONO 31 ;BELLEZA;MAQUILLAJE;269.5
PROD00892;ESMALTE LANDER FASHION COLORS TONO 33 ;BELLEZA;MAQUILLAJE;269.5
PROD00893;ESMALTE LANDER FASHION COLORS TONO 34 ;BELLEZA;MAQUILLAJE;269.5
PROD00894;ESMALTE LANDER FASHION COLORS TONO 35 ;BELLEZA;MAQUILLAJE;269.5
PROD00895;ESMALTE LANDER FASHION COLORS TONO 36 ;BELLEZA;MAQUILLAJE;269.5
PROD00896;ESMALTE LANDER FASHION COLORS TONO 37 ;BELLEZA;MAQUILLAJE;269.5
PROD00897;ESMALTE LANDER FASHION COLORS TONO 40 ;BELLEZA;MAQUILLAJE;269.5
PROD00898;ESMALTE LANDER FASHION COLORS TONO 43 ;BELLEZA;MAQUILLAJE;269.5
PROD00899;ESMALTE LANDER FASHION COLORS TONO 46 ;BELLEZA;MAQUILLAJE;269.5
PROD00900;ESMALTE LANDER FASHION COLORS TONO 47 ;BELLEZA;MAQUILLAJE;269.5
PROD00901;ESMALTE LANDER FASHION COLORS TONO 50 ;BELLEZA;MAQUILLAJE;269.5
PROD00902;ESMALTE LANDER FASHION COLORS TONO 53 ;BELLEZA;MAQUILLAJE;269.5
PROD00903;ESMALTE MASGLO ADORABLE ;BELLEZA;MAQUILLAJE;258.65
PROD00904;ESMALTE MASGLO AMABLE ;BELLEZA;MAQUILLAJE;258.65
PROD00905;ESMALTE MASGLO AMIGABLE ;BELLEZA;MAQUILLAJE;258.65
PROD00906;ESMALTE MASGLO ATRACTIVA ;BELLEZA;MAQUILLAJE;258.65
PROD00907;ESMALTE MASGLO BUSCONA ;BELLEZA;MAQUILLAJE;258.65
PROD00908;ESMALTE MASGLO CALMADA ;BELLEZA;MAQUILLAJE;258.65
PROD00909;ESMALTE MASGLO CAPRICHOSA ;BELLEZA;MAQUILLAJE;258.65
PROD00910;ESMALTE MASGLO CUALQUIERA ;BELLEZA;MAQUILLAJE;258.65
PROD00911;ESMALTE MASGLO EJECUTIVA SECADO RµPIDO  ;BELLEZA;MAQUILLAJE;216.65
PROD00912;ESMALTE MASGLO EXPLOSIVA ;BELLEZA;MAQUILLAJE;258.65
PROD00913;ESMALTE MASGLO GLAMOROSA ;BELLEZA;MAQUILLAJE;258.65
PROD00914;ESMALTE MASGLO GOLOSA ;BELLEZA;MAQUILLAJE;258.65
PROD00915;ESMALTE MASGLO GOMELA ;BELLEZA;MAQUILLAJE;258.65
PROD00916;ESMALTE MASGLO INQUIETA NO. 245 ;BELLEZA;MAQUILLAJE;258.65
PROD00917;ESMALTE MASGLO LUCHADORA ;BELLEZA;MAQUILLAJE;258.65
PROD00918;ESMALTE MASGLO MOJIGATA ;BELLEZA;MAQUILLAJE;286.65
PROD00919;ESMALTE MASGLO NEGRO  ;BELLEZA;MAQUILLAJE;258.65
PROD00920;ESMALTE MASGLO NO.26 TIRANA ;BELLEZA;MAQUILLAJE;258.65
PROD00921;ESMALTE MASGLO NO.4 TRAIDORA ;BELLEZA;MAQUILLAJE;258.65
PROD00922;ESMALTE MASGLO NO.5 JUGUETONA ;BELLEZA;MAQUILLAJE;258.65
PROD00923;ESMALTE MASGLO PRIMERA DAMA  ;BELLEZA;MAQUILLAJE;258.65
PROD00924;ESMALTE MASGLO PRIMERA DAMA SECADO RµPIDO  ;BELLEZA;MAQUILLAJE;216.65
PROD00925;ESMALTE MASGLO PROFESIONAL ;BELLEZA;MAQUILLAJE;258.65
PROD00926;ESMALTE MASGLO ROCKERA ;BELLEZA;MAQUILLAJE;258.65
PROD00927;ESMALTE MASGLO SECADO RµPIDO N.4 CAPRICHOSA ;BELLEZA;MAQUILLAJE;216.65
PROD00928;ESMALTE MASGLO SECADO RµPIDO NO.14 FIESTA ;BELLEZA;MAQUILLAJE;195.65
PROD00929;ESMALTE MASGLO SECADO RµPIDO NO.3 SANGRE TORO ;BELLEZA;MAQUILLAJE;216.65
PROD00930;ESMALTE MASGLO SECADO RµPIDO NO.42GLAMOROSA ;BELLEZA;MAQUILLAJE;216.65
PROD00931;ESMALTE MASGLO SECADO RµPIDO NO.47ATRACTIVA ;BELLEZA;MAQUILLAJE;216.65
PROD00932;ESMALTE MASGLO SECADO RµPIDO URBANA ;BELLEZA;MAQUILLAJE;258.65
PROD00933;ESMALTE MASGLO SOLLADA ;BELLEZA;MAQUILLAJE;258.65
PROD00934;ESMALTE MASGLO VIRGINAL ;BELLEZA;MAQUILLAJE;258.65
PROD00935;ESMALTE MASGLO VIRGINAL SECADO RµPIDO  ;BELLEZA;MAQUILLAJE;216.65
PROD00936;ESMALTE MATERIALISTA SECADO RµPIDO MASGLO ;BELLEZA;MAQUILLAJE;258.65
PROD00937;ESMALTE NAILS HIGH CLASS JOLIE ;BELLEZA;MAQUILLAJE;229.5
PROD00938;ESMALTE PARA U•AS MASGLO BLANCO TIZA;BELLEZA;MAQUILLAJE;286.65
PROD00939;ESMALTE PARA U•AS MASGLO EJECUTIVO;BELLEZA;MAQUILLAJE;258.65
PROD00940;ESMALTE PARA U•AS MASGLO ILUSI‡N;BELLEZA;MAQUILLAJE;258.65
PROD00941;ESMALTE PARA U•AS MASGLO LINDA;BELLEZA;MAQUILLAJE;258.65
PROD00942;ESMALTE PARA U•AS MASGLO NIEVE;BELLEZA;MAQUILLAJE;258.65
PROD00943;ESMALTE PARA U•AS MASGLO NOVIA HIELO;BELLEZA;MAQUILLAJE;258.65
PROD00944;ESMALTE PARA U•AS MASGLO SANGRE TORO;BELLEZA;MAQUILLAJE;258.65
PROD00945;ESMALTE QUERENDONA MASGLO ;BELLEZA;MAQUILLAJE;258.65
PROD00946;ESMALTE RECONCILIADORA MASGLO ;BELLEZA;MAQUILLAJE;258.65
PROD00947;ESMALTE SECADO RµPIDO NO 47 APASIONADA MASGLO ;BELLEZA;MAQUILLAJE;216.65
PROD00948;ESMALTE SECADO RµPIDO NO.24 PILA MASGLO ;BELLEZA;MAQUILLAJE;216.65
PROD00949;ESMALTE SECADO RµPIDO NO.24 SOFISTICADA MASGLO ;BELLEZA;MAQUILLAJE;216.65
PROD00950;ESMALTE SECADO RµPIDO NO.3 CHIFLADA MASGLO ;BELLEZA;MAQUILLAJE;216.65
PROD00951;ESMALTE SECADO RµPIDO NO.42 AGRADABLE MASGLO ;BELLEZA;MAQUILLAJE;216.65
PROD00952;ESMALTE SECADO RµPIDO PSICODêLICA MASGLO ;BELLEZA;MAQUILLAJE;258.65
PROD00953;ESMALTE UNAS MASGLO 285 TORERA ;BELLEZA;MAQUILLAJE;258.65
PROD00954;ESMALTE U•AS MASGLO TONO FIESTA ;BELLEZA;MAQUILLAJE;258.65
PROD00955;ESMALTE VANGUARDISTA MASGLO ;BELLEZA;MAQUILLAJE;258.65
PROD00956;ESMALTE VITU TINTE10 TROPICAL  ;BELLEZA;MAQUILLAJE;159.5
PROD00957;ESMALTE VITU TINTE12 MORA  ;BELLEZA;MAQUILLAJE;159.5
PROD00958;ESMALTE VITU TINTE16 BLANCO  ;BELLEZA;MAQUILLAJE;159.5
PROD00959;ESMALTE VITU TINTE17 CHOCOLATE  ;BELLEZA;MAQUILLAJE;159.5
PROD00960;ESMALTE VITU TINTE18 JADE  ;BELLEZA;MAQUILLAJE;159.5
PROD00961;ESMALTE VITU TINTE2 PETALO  ;BELLEZA;MAQUILLAJE;159.5
PROD00962;ESMALTE VITU TINTE21 ESPINELA  ;BELLEZA;MAQUILLAJE;159.5
PROD00963;ESMALTE VITU TINTE22 CEREZA  ;BELLEZA;MAQUILLAJE;159.5
PROD00964;ESMALTE VITU TINTE23 OPALO  ;BELLEZA;MAQUILLAJE;159.5
PROD00965;ESMALTE VITU TINTE24 GRANATE  ;BELLEZA;MAQUILLAJE;159.5
PROD00966;ESMALTE VITU TINTE25 ACAI  ;BELLEZA;MAQUILLAJE;159.5
PROD00967;ESMALTE VITU TINTE28 TURMALINA  ;BELLEZA;MAQUILLAJE;159.5
PROD00968;ESMALTE VITU TINTE29 TURQUESA  ;BELLEZA;MAQUILLAJE;149.5
PROD00969;ESMALTE VITU TINTE30 AGATA  ;BELLEZA;MAQUILLAJE;159.5
PROD00970;ESMALTE VITU TINTE4 PIMIENTA  ;BELLEZA;MAQUILLAJE;159.5
PROD00971;ESMALTE VITU TINTE5 LAGUNA  ;BELLEZA;MAQUILLAJE;159.5
PROD00972;ESMALTE VITU TINTE6 PERLA  ;BELLEZA;MAQUILLAJE;159.5
PROD00973;ESMALTE VITU TINTE7 RUBIO  ;BELLEZA;MAQUILLAJE;159.5
PROD00974;ESMALTE VITU TINTE8 OASIS  ;BELLEZA;MAQUILLAJE;159.5
PROD00975;ESMALTE VOGUE FANTASIC ACUARELA ;BELLEZA;MAQUILLAJE;154.5
PROD00976;ESMALTE VOGUE FANTASIC MALVAVISCO ;BELLEZA;MAQUILLAJE;154.5
PROD00977;ESMALTE VOGUE FANTASIC SUENO ;BELLEZA;MAQUILLAJE;154.5
PROD00978;ESMALTE VOGUE FANTASIC TUTU ;BELLEZA;MAQUILLAJE;154.5
PROD00979;ESMALTE VOGUE FANTASTIC AGRAZ ;BELLEZA;MAQUILLAJE;154.5
PROD00980;ESMALTE VOGUE FANTASTIC ALMENDRA ;BELLEZA;MAQUILLAJE;154.5
PROD00981;ESMALTE VOGUE FANTASTIC AMAPOLA ;BELLEZA;MAQUILLAJE;154.5
PROD00982;ESMALTE VOGUE FANTASTIC AMOR ;BELLEZA;MAQUILLAJE;154.5
PROD00983;ESMALTE VOGUE FANTASTIC ATARDECER ;BELLEZA;MAQUILLAJE;154.5
PROD00984;ESMALTE VOGUE FANTASTIC AURORA ;BELLEZA;MAQUILLAJE;154.5
PROD00985;ESMALTE VOGUE FANTASTIC AVELLANA ;BELLEZA;MAQUILLAJE;154.5
PROD00986;ESMALTE VOGUE FANTASTIC BAH÷A ;BELLEZA;MAQUILLAJE;154.5
PROD00987;ESMALTE VOGUE FANTASTIC BESO ;BELLEZA;MAQUILLAJE;154.5
PROD00988;ESMALTE VOGUE FANTASTIC BLACO ARMINO ;BELLEZA;MAQUILLAJE;154.5
PROD00989;ESMALTE VOGUE FANTASTIC BLANCO ARMINO ;BELLEZA;MAQUILLAJE;154.5
PROD00990;ESMALTE VOGUE FANTASTIC BRUBUJA ;BELLEZA;MAQUILLAJE;154.5
PROD00991;ESMALTE VOGUE FANTASTIC CAMPARI ;BELLEZA;MAQUILLAJE;154.5
PROD00992;ESMALTE VOGUE FANTASTIC CAPRICHO ;BELLEZA;MAQUILLAJE;154.5
PROD00993;ESMALTE VOGUE FANTASTIC CARICIA ;BELLEZA;MAQUILLAJE;154.5
PROD00994;ESMALTE VOGUE FANTASTIC CEREZA ;BELLEZA;MAQUILLAJE;154.5
PROD00995;ESMALTE VOGUE FANTASTIC CHAMPA•A ;BELLEZA;MAQUILLAJE;154.5
PROD00996;ESMALTE VOGUE FANTASTIC CIELO ROSA ;BELLEZA;MAQUILLAJE;154.5
PROD00997;ESMALTE VOGUE FANTASTIC CONFETTI ;BELLEZA;MAQUILLAJE;154.5
PROD00998;ESMALTE VOGUE FANTASTIC CURUBA ;BELLEZA;MAQUILLAJE;154.5
PROD00999;ESMALTE VOGUE FANTASTIC DECORACI‡N ONIX ;BELLEZA;MAQUILLAJE;154.5
PROD01000;ESMALTE VOGUE FANTASTIC DECORACI‡N ORO ;BELLEZA;MAQUILLAJE;154.5
PROD01001;ESMALTE VOGUE FANTASTIC DECORACI‡N PLATA ;BELLEZA;MAQUILLAJE;154.5
PROD01002;ESMALTE VOGUE FANTASTIC DELF÷N ;BELLEZA;MAQUILLAJE;154.5
PROD01003;ESMALTE VOGUE FANTASTIC DELICADO FRANCêS ;BELLEZA;MAQUILLAJE;154.5
PROD01004;ESMALTE VOGUE FANTASTIC DESIERTO ;BELLEZA;MAQUILLAJE;154.5
PROD01005;ESMALTE VOGUE FANTASTIC DINAMITA ;BELLEZA;MAQUILLAJE;154.5
PROD01006;ESMALTE VOGUE FANTASTIC DISCO ;BELLEZA;MAQUILLAJE;154.5
PROD01007;ESMALTE VOGUE FANTASTIC DULCE ;BELLEZA;MAQUILLAJE;154.5
PROD01008;ESMALTE VOGUE FANTASTIC EJECUTIVO FRANCêS ;BELLEZA;MAQUILLAJE;154.5
PROD01009;ESMALTE VOGUE FANTASTIC ENCANTO ;BELLEZA;MAQUILLAJE;154.5
PROD01010;ESMALTE VOGUE FANTASTIC ESTRELLA ;BELLEZA;MAQUILLAJE;154.5
PROD01011;ESMALTE VOGUE FANTASTIC FANTASTIC ;BELLEZA;MAQUILLAJE;154.5
PROD01012;ESMALTE VOGUE FANTASTIC FRESH PETALS ;BELLEZA;MAQUILLAJE;154.5
PROD01013;ESMALTE VOGUE FANTASTIC GLACIAR ;BELLEZA;MAQUILLAJE;154.5
PROD01014;ESMALTE VOGUE FANTASTIC HADA ;BELLEZA;MAQUILLAJE;154.5
PROD01015;ESMALTE VOGUE FANTASTIC HUMO ;BELLEZA;MAQUILLAJE;154.5
PROD01016;ESMALTE VOGUE FANTASTIC INCOLORO ;BELLEZA;MAQUILLAJE;154.5
PROD01017;ESMALTE VOGUE FANTASTIC INFUSI‡N ;BELLEZA;MAQUILLAJE;154.5
PROD01018;ESMALTE VOGUE FANTASTIC JEAN ;BELLEZA;MAQUILLAJE;154.5
PROD01019;ESMALTE VOGUE FANTASTIC LATIDO ;BELLEZA;MAQUILLAJE;154.5
PROD01020;ESMALTE VOGUE FANTASTIC LILA FRANCêS ;BELLEZA;MAQUILLAJE;154.5
PROD01021;ESMALTE VOGUE FANTASTIC LLUVIA ;BELLEZA;MAQUILLAJE;154.5
PROD01022;ESMALTE VOGUE FANTASTIC MALTEADA ;BELLEZA;MAQUILLAJE;154.5
PROD01023;ESMALTE VOGUE FANTASTIC MARTE ;BELLEZA;MAQUILLAJE;154.5
PROD01024;ESMALTE VOGUE FANTASTIC MATIZ ;BELLEZA;MAQUILLAJE;154.5
PROD01025;ESMALTE VOGUE FANTASTIC MµXIMO BRILLO ;BELLEZA;MAQUILLAJE;154.5
PROD01026;ESMALTE VOGUE FANTASTIC MERLOT ;BELLEZA;MAQUILLAJE;154.5
PROD01027;ESMALTE VOGUE FANTASTIC MOSTAZA ;BELLEZA;MAQUILLAJE;154.5
PROD01028;ESMALTE VOGUE FANTASTIC NATURAL ;BELLEZA;MAQUILLAJE;154.5
PROD01029;ESMALTE VOGUE FANTASTIC NOVIA ;BELLEZA;MAQUILLAJE;154.5
PROD01030;ESMALTE VOGUE FANTASTIC OASIS ;BELLEZA;MAQUILLAJE;154.5
PROD01031;ESMALTE VOGUE FANTASTIC OLE OLE ;BELLEZA;MAQUILLAJE;154.5
PROD01032;ESMALTE VOGUE FANTASTIC ONIX ;BELLEZA;MAQUILLAJE;154.5
PROD01033;ESMALTE VOGUE FANTASTIC OPERA ;BELLEZA;MAQUILLAJE;154.5
PROD01034;ESMALTE VOGUE FANTASTIC PAGODA PINK ;BELLEZA;MAQUILLAJE;154.5
PROD01035;ESMALTE VOGUE FANTASTIC PASI‡N ;BELLEZA;MAQUILLAJE;154.5
PROD01036;ESMALTE VOGUE FANTASTIC PISTACHO ;BELLEZA;MAQUILLAJE;154.5
PROD01037;ESMALTE VOGUE FANTASTIC PLATA ESPEJO ;BELLEZA;MAQUILLAJE;154.5
PROD01038;ESMALTE VOGUE FANTASTIC PLATINO ;BELLEZA;MAQUILLAJE;154.5
PROD01039;ESMALTE VOGUE FANTASTIC PORCELANA ;BELLEZA;MAQUILLAJE;154.5
PROD01040;ESMALTE VOGUE FANTASTIC PRINCESA ;BELLEZA;MAQUILLAJE;154.5
PROD01041;ESMALTE VOGUE FANTASTIC QUARZO ;BELLEZA;MAQUILLAJE;154.5
PROD01042;ESMALTE VOGUE FANTASTIC ROJO RUB÷ ;BELLEZA;MAQUILLAJE;154.5
PROD01043;ESMALTE VOGUE FANTASTIC ROMANCE ;BELLEZA;MAQUILLAJE;154.5
PROD01044;ESMALTE VOGUE FANTASTIC ROSA VIEJO ;BELLEZA;MAQUILLAJE;154.5
PROD01045;ESMALTE VOGUE FANTASTIC ROSET ;BELLEZA;MAQUILLAJE;154.5
PROD01046;ESMALTE VOGUE FANTASTIC SELVA ;BELLEZA;MAQUILLAJE;154.5
PROD01047;ESMALTE VOGUE FANTASTIC SENSUAL ;BELLEZA;MAQUILLAJE;154.5
PROD01048;ESMALTE VOGUE FANTASTIC SERENIDAD ;BELLEZA;MAQUILLAJE;154.5
PROD01049;ESMALTE VOGUE FANTASTIC TANGERINE ;BELLEZA;MAQUILLAJE;154.5
PROD01050;ESMALTE VOGUE FANTASTIC TENTACI‡N ;BELLEZA;MAQUILLAJE;154.5
PROD01051;ESMALTE VOGUE FANTASTIC TERNURA ;BELLEZA;MAQUILLAJE;154.5
PROD01052;ESMALTE VOGUE FANTASTIC TINTO ;BELLEZA;MAQUILLAJE;154.5
PROD01053;ESMALTE VOGUE FANTASTIC UNIVERSO ;BELLEZA;MAQUILLAJE;154.5
PROD01054;ESMALTE VOGUE FANTASTIC URBANO ;BELLEZA;MAQUILLAJE;154.5
PROD01055;ESMALTE VOGUE FANTASTIC VIOLETA MIX ;BELLEZA;MAQUILLAJE;154.5
PROD01056;ESMALTE VOGUE GEL ADMIRACI‡N ;BELLEZA;MAQUILLAJE;369.5
PROD01057;ESMALTE VOGUE GEL ALEGR÷A ;BELLEZA;MAQUILLAJE;369.5
PROD01058;ESMALTE VOGUE GEL AMISTAD ;BELLEZA;MAQUILLAJE;369.5
PROD01059;ESMALTE VOGUE GEL ARMON÷A ;BELLEZA;MAQUILLAJE;369.5
PROD01060;ESMALTE VOGUE GEL ATRACCIONX14 ML;BELLEZA;MAQUILLAJE;369.5
PROD01061;ESMALTE VOGUE GEL BENDICI‡N ;BELLEZA;MAQUILLAJE;369.5
PROD01062;ESMALTE VOGUE GEL BONDAD ;BELLEZA;MAQUILLAJE;369.5
PROD01063;ESMALTE VOGUE GEL CALMA ;BELLEZA;MAQUILLAJE;369.5
PROD01064;ESMALTE VOGUE GEL CARI•O ;BELLEZA;MAQUILLAJE;369.5
PROD01065;ESMALTE VOGUE GEL CONQUISTA ;BELLEZA;MAQUILLAJE;369.5
PROD01066;ESMALTE VOGUE GEL CREATIVIDAD ;BELLEZA;MAQUILLAJE;369.5
PROD01067;ESMALTE VOGUE GEL ENTUSIASMO ;BELLEZA;MAQUILLAJE;369.5
PROD01068;ESMALTE VOGUE GEL ESENCIA ;BELLEZA;MAQUILLAJE;369.5
PROD01069;ESMALTE VOGUE GEL ESPERANZA ;BELLEZA;MAQUILLAJE;369.5
PROD01070;ESMALTE VOGUE GEL FE ;BELLEZA;MAQUILLAJE;369.5
PROD01071;ESMALTE VOGUE GEL FORTALEZA ;BELLEZA;MAQUILLAJE;369.5
PROD01072;ESMALTE VOGUE GEL FUERZA ;BELLEZA;MAQUILLAJE;369.5
PROD01073;ESMALTE VOGUE GEL GRATITUD ;BELLEZA;MAQUILLAJE;369.5
PROD01074;ESMALTE VOGUE GEL LEALTAD ;BELLEZA;MAQUILLAJE;369.5
PROD01075;ESMALTE VOGUE GEL PAZ ;BELLEZA;MAQUILLAJE;369.5
PROD01076;ESMALTE VOGUE GEL SATISFACCI‡N ;BELLEZA;MAQUILLAJE;369.5
PROD01077;ESMALTE VOGUE GEL SECRETO ;BELLEZA;MAQUILLAJE;369.5
